Source Name	Material Type	Term Source REF	Term Accession Number	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[geographical location]	Term Source REF	Term Accession Number	Characteristics[environment type]	Term Source REF	Term Accession Number	Characteristics[latitude]	Unit	Term Source REF	Term Accession Number	Characteristics[longitude]	Unit	Term Source REF	Term Accession Number	Characteristics[depth]	Unit	Term Source REF	Term Accession Number	Comment[cruise id]	Comment[cruise station]	Protocol REF	Comment[niskin bottle id]	Protocol REF	Sample Name	Factor Value[project]	Factor Value[collection time]
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4885	degree	UO	UO:0000185	-162.9935	degree	UO	UO:0000185	50	meter	UO	UO:0000008	TAN1109	GT10	Sample collection	1153001	DNA extraction	S0381	GEOTRACES	2011-06-15T11:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4885	degree	UO	UO:0000185	-162.9935	degree	UO	UO:0000185	75	meter	UO	UO:0000008	TAN1109	GT10	Sample collection	1152995	DNA extraction	S0382	GEOTRACES	2011-06-15T11:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4885	degree	UO	UO:0000185	-162.9935	degree	UO	UO:0000185	102	meter	UO	UO:0000008	TAN1109	GT10	Sample collection	1152989	DNA extraction	S0383	GEOTRACES	2011-06-15T11:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4885	degree	UO	UO:0000185	-162.009	degree	UO	UO:0000185	16	meter	UO	UO:0000008	TAN1109	GT11	Sample collection	1153175	DNA extraction	S0384	GEOTRACES	2011-06-15T21:47:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4885	degree	UO	UO:0000185	-162.009	degree	UO	UO:0000185	30	meter	UO	UO:0000008	TAN1109	GT11	Sample collection	1153148	DNA extraction	S0385	GEOTRACES	2011-06-15T21:47:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49567	degree	UO	UO:0000185	-162.009	degree	UO	UO:0000185	52	meter	UO	UO:0000008	TAN1109	GT11	Sample collection	1153142	DNA extraction	S0386	GEOTRACES	2011-06-15T21:47:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49567	degree	UO	UO:0000185	-162.009	degree	UO	UO:0000185	76	meter	UO	UO:0000008	TAN1109	GT11	Sample collection	1153136	DNA extraction	S0387	GEOTRACES	2011-06-15T21:47:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49567	degree	UO	UO:0000185	-162.009	degree	UO	UO:0000185	101	meter	UO	UO:0000008	TAN1109	GT11	Sample collection	1153130	DNA extraction	S0388	GEOTRACES	2011-06-15T21:47:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49567	degree	UO	UO:0000185	-160.99283	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT12	Sample collection	1153316	DNA extraction	S0389	GEOTRACES	2011-06-16T08:38:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-31.5988	degree	UO	UO:0000185	-160.99283	degree	UO	UO:0000185	30	meter	UO	UO:0000008	TAN1109	GT12	Sample collection	1153289	DNA extraction	S0390	GEOTRACES	2011-06-16T08:38:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-31.5988	degree	UO	UO:0000185	-160.99283	degree	UO	UO:0000185	50	meter	UO	UO:0000008	TAN1109	GT12	Sample collection	1153283	DNA extraction	S0391	GEOTRACES	2011-06-16T08:38:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-31.5988	degree	UO	UO:0000185	-160.99283	degree	UO	UO:0000185	73	meter	UO	UO:0000008	TAN1109	GT12	Sample collection	1153277	DNA extraction	S0392	GEOTRACES	2011-06-16T08:38:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-31.5988	degree	UO	UO:0000185	-160.99283	degree	UO	UO:0000185	100	meter	UO	UO:0000008	TAN1109	GT12	Sample collection	1153271	DNA extraction	S0393	GEOTRACES	2011-06-16T08:38:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-31.5988	degree	UO	UO:0000185	-160.00783	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT13	Sample collection	1155413	DNA extraction	S0394	GEOTRACES	2011-06-16T16:16:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-160.00783	degree	UO	UO:0000185	32	meter	UO	UO:0000008	TAN1109	GT13	Sample collection	1155410	DNA extraction	S0395	GEOTRACES	2011-06-16T16:16:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-160.00783	degree	UO	UO:0000185	49	meter	UO	UO:0000008	TAN1109	GT13	Sample collection	1155404	DNA extraction	S0396	GEOTRACES	2011-06-16T16:16:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-160.00783	degree	UO	UO:0000185	72	meter	UO	UO:0000008	TAN1109	GT13	Sample collection	1155398	DNA extraction	S0397	GEOTRACES	2011-06-16T16:16:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-160.00783	degree	UO	UO:0000185	102	meter	UO	UO:0000008	TAN1109	GT13	Sample collection	1155392	DNA extraction	S0398	GEOTRACES	2011-06-16T16:16:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-159.01933	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT14	Sample collection	1155560	DNA extraction	S0399	GEOTRACES	2011-06-17T01:54:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	-159.01933	degree	UO	UO:0000185	32	meter	UO	UO:0000008	TAN1109	GT14	Sample collection	1155533	DNA extraction	S0400	GEOTRACES	2011-06-17T01:54:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49667	degree	UO	UO:0000185	-159.01933	degree	UO	UO:0000185	49	meter	UO	UO:0000008	TAN1109	GT14	Sample collection	1155527	DNA extraction	S0401	GEOTRACES	2011-06-17T01:54:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49667	degree	UO	UO:0000185	-159.01933	degree	UO	UO:0000185	76	meter	UO	UO:0000008	TAN1109	GT14	Sample collection	1155521	DNA extraction	S0402	GEOTRACES	2011-06-17T01:54:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49667	degree	UO	UO:0000185	-153.00567	degree	UO	UO:0000185	52	meter	UO	UO:0000008	TAN1109	GT20	Sample collection	1156505	DNA extraction	S0403	GEOTRACES	2011-06-20T13:01:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49667	degree	UO	UO:0000185	-153.00567	degree	UO	UO:0000185	77	meter	UO	UO:0000008	TAN1109	GT20	Sample collection	1156499	DNA extraction	S0404	GEOTRACES	2011-06-20T13:01:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49667	degree	UO	UO:0000185	-153.00567	degree	UO	UO:0000185	101	meter	UO	UO:0000008	TAN1109	GT20	Sample collection	1156493	DNA extraction	S0405	GEOTRACES	2011-06-20T13:01:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.9995	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT21	Sample collection	1156682	DNA extraction	S0406	GEOTRACES	2011-06-21T00:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.9995	degree	UO	UO:0000185	30	meter	UO	UO:0000008	TAN1109	GT21	Sample collection	1156655	DNA extraction	S0407	GEOTRACES	2011-06-21T00:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.9995	degree	UO	UO:0000185	52	meter	UO	UO:0000008	TAN1109	GT21	Sample collection	1156649	DNA extraction	S0408	GEOTRACES	2011-06-21T00:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.9995	degree	UO	UO:0000185	75	meter	UO	UO:0000008	TAN1109	GT21	Sample collection	1156643	DNA extraction	S0409	GEOTRACES	2011-06-21T00:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.9995	degree	UO	UO:0000185	102	meter	UO	UO:0000008	TAN1109	GT21	Sample collection	1156637	DNA extraction	S0410	GEOTRACES	2011-06-21T00:03:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.49367	degree	UO	UO:0000185	-151.00067	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT22	Sample collection	1156883	DNA extraction	S0411	GEOTRACES	2011-06-21T13:10:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4875	degree	UO	UO:0000185	-151.00067	degree	UO	UO:0000185	30	meter	UO	UO:0000008	TAN1109	GT22	Sample collection	1156871	DNA extraction	S0412	GEOTRACES	2011-06-21T13:10:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4875	degree	UO	UO:0000185	-151.00067	degree	UO	UO:0000185	50	meter	UO	UO:0000008	TAN1109	GT22	Sample collection	1156865	DNA extraction	S0413	GEOTRACES	2011-06-21T13:10:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.499	degree	UO	UO:0000185	-151.00067	degree	UO	UO:0000185	76	meter	UO	UO:0000008	TAN1109	GT22	Sample collection	1156859	DNA extraction	S0414	GEOTRACES	2011-06-21T13:10:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.499	degree	UO	UO:0000185	178	degree	UO	UO:0000185	15.2	meter	UO	UO:0000008	SS2011	26	Sample collection	1222577	DNA extraction	S0415	GEOTRACES	2011-05-26T22:16:59
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.499	degree	UO	UO:0000185	178	degree	UO	UO:0000185	30	meter	UO	UO:0000008	SS2011	26	Sample collection	1222574	DNA extraction	S0416	GEOTRACES	2011-05-26T22:16:59
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.499	degree	UO	UO:0000185	178	degree	UO	UO:0000185	51.2	meter	UO	UO:0000008	SS2011	26	Sample collection	1222571	DNA extraction	S0417	GEOTRACES	2011-05-26T22:16:59
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.499	degree	UO	UO:0000185	178	degree	UO	UO:0000185	74.1	meter	UO	UO:0000008	SS2011	26	Sample collection	1222601	DNA extraction	S0418	GEOTRACES	2011-05-26T22:16:59
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	178	degree	UO	UO:0000185	99.8	meter	UO	UO:0000008	SS2011	26	Sample collection	1222598	DNA extraction	S0419	GEOTRACES	2011-05-26T22:16:59
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	15.6	meter	UO	UO:0000008	SS2011	29	Sample collection	1223060	DNA extraction	S0420	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	29.5	meter	UO	UO:0000008	SS2011	29	Sample collection	1223054	DNA extraction	S0421	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	51.1	meter	UO	UO:0000008	SS2011	29	Sample collection	1223048	DNA extraction	S0422	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	74.7	meter	UO	UO:0000008	SS2011	29	Sample collection	1223090	DNA extraction	S0423	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	99.9	meter	UO	UO:0000008	SS2011	29	Sample collection	1223087	DNA extraction	S0424	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-179.125	degree	UO	UO:0000185	1001.5	meter	UO	UO:0000008	SS2011	29	Sample collection	1223069	DNA extraction	S0425	GEOTRACES	2011-05-28T11:09:40
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-170.99533	degree	UO	UO:0000185	16	meter	UO	UO:0000008	TAN1109	GT2	Sample collection	1153688	DNA extraction	S0426	GEOTRACES	2011-06-10T22:48:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-34.62898	degree	UO	UO:0000185	-170.99533	degree	UO	UO:0000185	32	meter	UO	UO:0000008	TAN1109	GT2	Sample collection	1153676	DNA extraction	S0427	GEOTRACES	2011-06-10T22:48:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-170.99533	degree	UO	UO:0000185	52	meter	UO	UO:0000008	TAN1109	GT2	Sample collection	1153670	DNA extraction	S0428	GEOTRACES	2011-06-10T22:48:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-170.99533	degree	UO	UO:0000185	75	meter	UO	UO:0000008	TAN1109	GT2	Sample collection	1153664	DNA extraction	S0429	GEOTRACES	2011-06-10T22:48:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-170.99533	degree	UO	UO:0000185	103	meter	UO	UO:0000008	TAN1109	GT2	Sample collection	1153658	DNA extraction	S0430	GEOTRACES	2011-06-10T22:48:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	16	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153841	DNA extraction	S0431	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	32	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153820	DNA extraction	S0432	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-35.36689	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	51	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153814	DNA extraction	S0433	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	75	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153808	DNA extraction	S0434	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	103	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153802	DNA extraction	S0435	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.99517	degree	UO	UO:0000185	203	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153793	DNA extraction	S0436	GEOTRACES	2011-06-11T08:25:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.991	degree	UO	UO:0000185	1012	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153967	DNA extraction	S0437	GEOTRACES	2011-06-11T14:02:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.991	degree	UO	UO:0000185	4580	meter	UO	UO:0000008	TAN1109	GT3	Sample collection	1153916	DNA extraction	S0438	GEOTRACES	2011-06-11T14:02:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-36.48458	degree	UO	UO:0000185	-169.00233	degree	UO	UO:0000185	17	meter	UO	UO:0000008	TAN1109	GT4	Sample collection	1154021	DNA extraction	S0439	GEOTRACES	2011-06-12T07:26:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-38.42539	degree	UO	UO:0000185	-169.00233	degree	UO	UO:0000185	32	meter	UO	UO:0000008	TAN1109	GT4	Sample collection	1154009	DNA extraction	S0440	GEOTRACES	2011-06-12T07:26:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-38.42539	degree	UO	UO:0000185	-169.00233	degree	UO	UO:0000185	52	meter	UO	UO:0000008	TAN1109	GT4	Sample collection	1154003	DNA extraction	S0441	GEOTRACES	2011-06-12T07:26:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-38.42539	degree	UO	UO:0000185	-169.00233	degree	UO	UO:0000185	76	meter	UO	UO:0000008	TAN1109	GT4	Sample collection	1153997	DNA extraction	S0442	GEOTRACES	2011-06-12T07:26:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-38.42539	degree	UO	UO:0000185	-169.00233	degree	UO	UO:0000185	101	meter	UO	UO:0000008	TAN1109	GT4	Sample collection	1153991	DNA extraction	S0443	GEOTRACES	2011-06-12T07:26:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-38.42539	degree	UO	UO:0000185	-168.002	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT5	Sample collection	1154183	DNA extraction	S0444	GEOTRACES	2011-06-12T16:59:00
