Wavenumber (cm^-1),LC,LC,LC,LC,LC,LC,LC,LC,LC,PET,PET,PET,PET,PET,PET,PET,PET,PET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET
3267.011614,103.02,100.67,100.12,103.02,100.67,100.12,103.02,100.67,100.12,96.67,96.61,97.96,95.24,97.29,98.4,97.49,97.76,96.88,96.68,99.03,99.03,97.13,95.85,102.78,96.19,97.26,96.5
3265.147945,103.01,100.75,100.16,103.01,100.75,100.16,103.01,100.75,100.16,96.66,96.64,98.01,95.29,97.37,98.43,97.51,97.86,96.91,96.7,98.92,98.92,97.14,95.87,102.72,96.18,97.37,96.44
3263.284276,103.05,100.67,100.25,103.05,100.67,100.25,103.05,100.67,100.25,96.58,96.68,98.08,95.3,97.38,98.44,97.49,97.93,96.98,96.69,98.93,98.93,97.19,95.93,102.71,96.24,97.47,96.47
3261.420608,103.16,100.69,100.24,103.16,100.69,100.24,103.16,100.69,100.24,96.47,96.62,98.06,95.28,97.35,98.45,97.47,97.92,96.94,96.65,98.95,98.95,97.17,95.93,102.69,96.24,97.49,96.5
3259.556939,103.2,100.72,100.22,103.2,100.72,100.22,103.2,100.72,100.22,96.49,96.58,98.01,95.26,97.36,98.43,97.5,97.88,96.85,96.69,99,99,97.11,95.92,102.7,96.23,97.46,96.54
3257.69327,103.06,100.58,100.21,103.06,100.58,100.21,103.06,100.58,100.21,96.53,96.62,98.05,95.28,97.36,98.43,97.54,97.85,96.88,96.68,99.02,99.02,97.14,96,102.69,96.26,97.44,96.63
3255.829601,102.99,100.55,100.3,102.99,100.55,100.3,102.99,100.55,100.3,96.51,96.63,98.15,95.32,97.38,98.45,97.55,97.87,96.96,96.63,98.95,98.95,97.14,95.92,102.69,96.26,97.41,96.65
3253.965932,103.08,100.67,100.4,103.08,100.67,100.4,103.08,100.67,100.4,96.55,96.64,98.16,95.38,97.44,98.47,97.6,97.97,97.01,96.69,98.96,98.96,97.15,95.87,102.64,96.19,97.42,96.61
3252.102263,103.17,100.71,100.35,103.17,100.71,100.35,103.17,100.71,100.35,96.54,96.63,98.12,95.35,97.48,98.51,97.61,98.02,97,96.64,98.94,98.94,97.16,95.8,102.46,96.06,97.35,96.57
3250.238594,103.17,100.67,100.3,103.17,100.67,100.3,103.17,100.67,100.3,96.46,96.59,98.09,95.3,97.44,98.51,97.55,97.95,96.96,96.61,98.87,98.87,97.09,95.78,102.47,96.1,97.34,96.59
3248.374925,103.09,100.59,100.3,103.09,100.59,100.3,103.09,100.59,100.3,96.49,96.61,98.05,95.28,97.36,98.42,97.47,97.84,96.94,96.58,98.96,98.96,97.11,95.88,102.5,96.25,97.44,96.67
3246.511256,103.04,100.61,100.25,103.04,100.61,100.25,103.04,100.61,100.25,96.62,96.66,98.08,95.31,97.35,98.39,97.47,97.83,96.95,96.62,99.02,99.02,97.17,95.94,102.54,96.26,97.44,96.65
3244.647587,103.03,100.68,100.21,103.03,100.68,100.21,103.03,100.68,100.21,96.65,96.63,98.12,95.39,97.42,98.48,97.52,97.86,96.92,96.6,98.95,98.95,97.07,95.91,102.49,96.09,97.33,96.5
3242.783918,102.99,100.68,100.17,102.99,100.68,100.17,102.99,100.68,100.17,96.65,96.66,98.05,95.37,97.41,98.49,97.51,97.81,96.92,96.62,98.92,98.92,97.01,95.84,102.38,96.06,97.27,96.4
3240.920249,103.05,100.66,100.23,103.05,100.66,100.23,103.05,100.66,100.23,96.6,96.7,97.99,95.34,97.37,98.48,97.49,97.8,96.95,96.73,98.99,98.99,97.01,95.81,102.43,96.07,97.25,96.37
3239.056581,103.12,100.65,100.31,103.12,100.65,100.31,103.12,100.65,100.31,96.47,96.65,98.07,95.37,97.4,98.49,97.47,97.88,97,96.69,98.96,98.96,96.98,95.83,102.47,96.12,97.26,96.51
3237.192912,103.02,100.61,100.23,103.02,100.61,100.23,103.02,100.61,100.23,96.42,96.6,98.14,95.4,97.44,98.49,97.5,97.95,97.02,96.61,98.97,98.97,97.01,95.85,102.41,96.2,97.32,96.58
3235.329243,102.95,100.57,100.13,102.95,100.57,100.13,102.95,100.57,100.13,96.44,96.58,98.14,95.39,97.45,98.45,97.52,97.97,96.97,96.68,99.09,99.09,97.06,95.87,102.4,96.19,97.3,96.53
3233.465574,102.89,100.55,100.06,102.89,100.55,100.06,102.89,100.55,100.06,96.43,96.54,98.18,95.41,97.48,98.43,97.5,97.97,96.99,96.79,99.05,99.05,97.13,95.95,102.49,96.22,97.31,96.59
3231.601905,102.89,100.6,100.1,102.89,100.6,100.1,102.89,100.6,100.1,96.49,96.54,98.2,95.44,97.49,98.47,97.52,97.98,97.03,96.87,99.04,99.04,97.23,95.92,102.65,96.22,97.28,96.58
3229.738236,103,100.64,100.26,103,100.64,100.26,103,100.64,100.26,96.56,96.61,98.16,95.4,97.4,98.5,97.52,97.97,96.99,96.78,98.99,98.99,97.23,95.86,102.59,96.2,97.27,96.52
3227.874567,103.06,100.66,100.33,103.06,100.66,100.33,103.06,100.66,100.33,96.56,96.64,98.13,95.36,97.37,98.51,97.51,97.96,97.02,96.61,98.84,98.84,97.16,95.92,102.35,96.17,97.35,96.56
3226.010898,103.03,100.57,100.26,103.03,100.57,100.26,103.03,100.57,100.26,96.51,96.6,98.08,95.3,97.38,98.44,97.5,97.91,97,96.71,98.88,98.88,97.16,95.94,102.32,96.2,97.42,96.63
3224.147229,103.09,100.59,100.35,103.09,100.59,100.35,103.09,100.59,100.35,96.47,96.56,98.06,95.27,97.4,98.4,97.5,97.89,96.93,96.83,99.03,99.03,97.16,95.9,102.46,96.23,97.42,96.64
3222.28356,103.06,100.63,100.42,103.06,100.63,100.42,103.06,100.63,100.42,96.42,96.53,98.05,95.34,97.39,98.4,97.49,97.91,96.97,96.82,99.02,99.02,97.13,95.84,102.48,96.19,97.37,96.53
3220.419891,102.99,100.64,100.27,102.99,100.64,100.27,102.99,100.64,100.27,96.41,96.53,98.03,95.39,97.42,98.39,97.49,97.87,97.06,96.79,98.87,98.87,97.15,95.91,102.4,96.21,97.37,96.53
3218.556222,103.04,100.75,100.25,103.04,100.75,100.25,103.04,100.75,100.25,96.48,96.57,98.06,95.34,97.49,98.43,97.51,97.85,97.03,96.66,98.77,98.77,97.16,95.97,102.3,96.2,97.37,96.58
3216.692554,103.06,100.77,100.32,103.06,100.77,100.32,103.06,100.77,100.32,96.56,96.69,98.1,95.28,97.45,98.44,97.49,97.9,96.88,96.62,98.81,98.81,97.13,95.94,102.26,96.12,97.32,96.56
3214.828885,103.04,100.68,100.34,103.04,100.68,100.34,103.04,100.68,100.34,96.56,96.75,98.08,95.24,97.4,98.39,97.43,97.91,96.84,96.75,98.85,98.85,97.08,95.85,102.31,96.06,97.25,96.46
3212.965216,103.05,100.66,100.32,103.05,100.66,100.32,103.05,100.66,100.32,96.6,96.81,98.11,95.3,97.48,98.45,97.49,97.94,96.99,96.78,98.85,98.85,97.15,95.84,102.27,96.11,97.3,96.48
3211.101547,102.93,100.66,100.24,102.93,100.66,100.24,102.93,100.66,100.24,96.53,96.74,98.09,95.33,97.46,98.47,97.55,97.9,97.07,96.79,98.87,98.87,97.21,95.85,102.29,96.17,97.34,96.5
3209.237878,102.92,100.66,100.23,102.92,100.66,100.23,102.92,100.66,100.23,96.42,96.59,98.01,95.28,97.35,98.4,97.51,97.88,97.01,96.78,98.9,98.9,97.14,95.85,102.31,96.19,97.31,96.48
3207.374209,103.04,100.67,100.38,103.04,100.67,100.38,103.04,100.67,100.38,96.39,96.58,98.03,95.3,97.4,98.42,97.55,97.95,96.97,96.82,98.96,98.96,97.09,95.85,102.42,96.17,97.33,96.51
3205.51054,103.03,100.62,100.42,103.03,100.62,100.42,103.03,100.62,100.42,96.45,96.69,98.1,95.36,97.49,98.45,97.65,97.95,96.97,96.83,98.94,98.94,97.08,95.87,102.41,96.17,97.37,96.55
3203.646871,102.93,100.62,100.36,102.93,100.62,100.36,102.93,100.62,100.36,96.47,96.7,98.08,95.34,97.45,98.41,97.6,97.89,97.01,96.81,98.88,98.88,97.07,95.93,102.31,96.13,97.37,96.57
3201.783202,102.85,100.69,100.33,102.85,100.69,100.33,102.85,100.69,100.33,96.47,96.63,98.02,95.3,97.37,98.35,97.48,97.81,96.98,96.89,98.98,98.98,97.08,95.97,102.33,96.15,97.41,96.56
3199.919533,102.91,100.74,100.35,102.91,100.74,100.35,102.91,100.74,100.35,96.55,96.59,98.05,95.29,97.35,98.35,97.44,97.81,96.95,96.96,98.96,98.96,97.12,95.89,102.36,96.14,97.38,96.54
3198.055864,103.08,100.76,100.42,103.08,100.76,100.42,103.08,100.76,100.42,96.63,96.62,98.13,95.32,97.42,98.45,97.49,97.92,97.03,96.85,98.85,98.85,97.21,95.95,102.26,96.18,97.38,96.63
3196.192195,103.1,100.77,100.4,103.1,100.77,100.4,103.1,100.77,100.4,96.57,96.64,98.13,95.34,97.42,98.48,97.51,97.95,97.01,96.77,98.84,98.84,97.21,95.97,102.2,96.22,97.36,96.61
3194.328526,103.04,100.78,100.33,103.04,100.78,100.33,103.04,100.78,100.33,96.51,96.63,98.1,95.35,97.4,98.42,97.48,97.94,96.99,96.78,98.85,98.85,97.25,95.96,102.18,96.24,97.37,96.58
3192.464858,102.92,100.68,100.31,102.92,100.68,100.31,102.92,100.68,100.31,96.52,96.63,98.15,95.33,97.43,98.38,97.5,97.94,97.08,96.8,98.85,98.85,97.29,96.02,102.21,96.25,97.41,96.62
3190.601189,102.84,100.59,100.28,102.84,100.59,100.28,102.84,100.59,100.28,96.49,96.64,98.13,95.27,97.4,98.33,97.49,97.88,97.05,96.8,98.84,98.84,97.19,96.01,102.23,96.25,97.41,96.63
3188.73752,102.94,100.63,100.23,102.94,100.63,100.23,102.94,100.63,100.23,96.45,96.62,98.09,95.29,97.43,98.37,97.5,97.8,96.96,96.8,98.87,98.87,97.07,95.94,102.17,96.16,97.34,96.56
3186.873851,103.02,100.72,100.25,103.02,100.72,100.25,103.02,100.72,100.25,96.43,96.58,98.13,95.38,97.5,98.45,97.57,97.81,96.98,96.84,98.88,98.88,97.1,95.93,102.09,96.16,97.32,96.5
3185.010182,103,100.81,100.35,103,100.81,100.35,103,100.81,100.35,96.48,96.56,98.13,95.39,97.48,98.46,97.54,97.87,96.99,96.83,98.82,98.82,97.11,95.89,102.1,96.19,97.28,96.51
3183.146513,103.01,100.81,100.43,103.01,100.81,100.43,103.01,100.81,100.43,96.54,96.66,98.05,95.31,97.41,98.4,97.47,97.9,96.92,96.92,98.91,98.91,97.07,95.86,102.2,96.16,97.22,96.49
3181.282844,102.94,100.76,100.42,102.94,100.76,100.42,102.94,100.76,100.42,96.48,96.63,98.05,95.29,97.39,98.42,97.47,97.88,96.86,96.96,98.96,98.96,97.1,95.84,102.23,96.08,97.24,96.49
3179.419175,102.87,100.75,100.37,102.87,100.75,100.37,102.87,100.75,100.37,96.44,96.55,98.1,95.32,97.41,98.43,97.51,97.91,96.87,96.87,98.8,98.8,97.13,95.89,102.12,96.04,97.3,96.52
3177.555506,102.88,100.77,100.32,102.88,100.77,100.32,102.88,100.77,100.32,96.46,96.58,98.11,95.34,97.41,98.42,97.55,97.97,96.93,96.88,98.78,98.78,97.18,95.95,102.11,96.12,97.32,96.51
3175.691837,102.96,100.8,100.33,102.96,100.8,100.33,102.96,100.8,100.33,96.43,96.64,98.12,95.34,97.42,98.45,97.55,97.92,96.99,96.91,98.89,98.89,97.11,95.9,102.18,96.14,97.27,96.49
3173.828168,103.07,100.83,100.44,103.07,100.83,100.44,103.07,100.83,100.44,96.44,96.67,98.11,95.26,97.4,98.45,97.49,97.81,96.95,96.86,98.9,98.9,97.04,95.85,102.14,96.1,97.25,96.51
3171.964499,103.04,100.82,100.44,103.04,100.82,100.44,103.04,100.82,100.44,96.48,96.68,98.11,95.23,97.39,98.42,97.44,97.81,96.93,96.86,98.86,98.86,97.12,95.93,102.07,96.18,97.29,96.6
3170.100831,102.91,100.81,100.32,102.91,100.81,100.32,102.91,100.81,100.32,96.53,96.63,98.09,95.29,97.45,98.41,97.46,97.86,97.02,96.9,98.85,98.85,97.15,95.96,102.02,96.18,97.33,96.59
3168.237162,102.9,100.78,100.33,102.9,100.78,100.33,102.9,100.78,100.33,96.57,96.63,98.1,95.35,97.54,98.5,97.51,97.91,97.11,96.94,98.85,98.85,97.08,95.96,102.04,96.08,97.35,96.52
3166.373493,102.98,100.73,100.41,102.98,100.73,100.41,102.98,100.73,100.41,96.54,96.7,98.14,95.37,97.5,98.51,97.51,97.94,97.11,96.97,98.92,98.92,97.16,95.97,102.04,96.09,97.34,96.5
3164.509824,103.03,100.74,100.46,103.03,100.74,100.46,103.03,100.74,100.46,96.49,96.71,98.14,95.35,97.37,98.4,97.51,97.88,97.04,97.03,98.94,98.94,97.21,95.97,102.08,96.11,97.28,96.48
3162.646155,103,100.77,100.46,103,100.77,100.46,103,100.77,100.46,96.42,96.63,98.13,95.32,97.38,98.38,97.5,97.86,97,97,98.85,98.85,97.14,95.92,102.07,96.05,97.21,96.43
3160.782486,102.97,100.8,100.42,102.97,100.8,100.42,102.97,100.8,100.42,96.36,96.58,98.14,95.34,97.5,98.43,97.53,97.9,97.06,96.96,98.81,98.81,97.15,95.91,102.06,96.04,97.18,96.45
3158.918817,102.94,100.75,100.41,102.94,100.75,100.41,102.94,100.75,100.41,96.3,96.54,98.15,95.34,97.54,98.47,97.51,97.92,97.1,96.97,98.79,98.79,97.13,95.93,102.07,96.03,97.17,96.47
3157.055148,102.89,100.71,100.4,102.89,100.71,100.4,102.89,100.71,100.4,96.33,96.54,98.15,95.28,97.56,98.47,97.49,97.97,97.08,96.97,98.81,98.81,97.1,95.87,102.01,96.02,97.16,96.44
3155.191479,102.92,100.75,100.39,102.92,100.75,100.39,102.92,100.75,100.39,96.4,96.54,98.15,95.29,97.55,98.46,97.46,97.98,97,96.98,98.86,98.86,97.11,95.86,101.91,96.05,97.23,96.44
3153.32781,102.98,100.81,100.41,102.98,100.81,100.41,102.98,100.81,100.41,96.42,96.56,98.11,95.29,97.44,98.39,97.41,97.88,96.96,96.92,98.79,98.79,97.09,95.86,101.84,96.07,97.25,96.45
3151.464141,102.94,100.83,100.39,102.94,100.83,100.39,102.94,100.83,100.39,96.5,96.63,98.08,95.23,97.4,98.33,97.46,97.8,96.97,96.95,98.75,98.75,97.1,95.87,101.86,96.12,97.21,96.42
3149.600472,102.91,100.86,100.37,102.91,100.86,100.37,102.91,100.86,100.37,96.56,96.63,98.15,95.26,97.45,98.39,97.53,97.89,97,97.05,98.83,98.83,97.08,95.83,101.9,96.08,97.18,96.42
3147.736804,102.93,100.86,100.36,102.93,100.86,100.36,102.93,100.86,100.36,96.45,96.58,98.16,95.33,97.44,98.45,97.52,97.94,97.03,97.1,98.86,98.86,97.12,95.89,101.89,96.05,97.24,96.49
3145.873135,102.96,100.88,100.34,102.96,100.88,100.34,102.96,100.88,100.34,96.36,96.56,98.09,95.31,97.41,98.39,97.49,97.87,97.03,97.07,98.81,98.81,97.11,95.92,101.86,96.05,97.25,96.51
3144.009466,102.94,100.93,100.45,102.94,100.93,100.45,102.94,100.93,100.45,96.4,96.54,98.04,95.3,97.41,98.35,97.46,97.84,96.97,97.03,98.79,98.79,97.04,95.85,101.9,96.05,97.17,96.42
3142.145797,102.91,100.91,100.57,102.91,100.91,100.57,102.91,100.91,100.57,96.42,96.6,98.01,95.31,97.39,98.34,97.4,97.86,96.92,97.03,98.74,98.74,97.13,95.88,101.89,96.09,97.22,96.43
3140.282128,102.92,100.82,100.55,102.92,100.82,100.55,102.92,100.82,100.55,96.37,96.61,98.02,95.27,97.41,98.37,97.37,97.84,96.91,97.02,98.73,98.73,97.16,95.94,101.86,96.05,97.26,96.43
3138.418459,102.93,100.8,100.47,102.93,100.8,100.47,102.93,100.8,100.47,96.35,96.56,98.07,95.26,97.44,98.44,97.4,97.79,96.95,97.01,98.73,98.73,97.09,95.93,101.89,96.03,97.23,96.39
3136.55479,102.82,100.78,100.42,102.82,100.78,100.42,102.82,100.78,100.42,96.3,96.48,98.1,95.22,97.42,98.42,97.39,97.76,96.94,96.99,98.77,98.77,97.02,95.83,101.86,95.99,97.11,96.28
3134.691121,102.75,100.75,100.4,102.75,100.75,100.4,102.75,100.75,100.4,96.3,96.45,98.1,95.14,97.37,98.35,97.37,97.81,96.87,96.99,98.75,98.75,97,95.81,101.79,95.93,97.1,96.23
3132.827452,102.8,100.75,100.34,102.8,100.75,100.34,102.8,100.75,100.34,96.39,96.46,98.01,95.1,97.38,98.31,97.4,97.8,96.8,96.99,98.7,98.7,96.97,95.79,101.69,95.92,97.07,96.26
3130.963783,102.81,100.78,100.26,102.81,100.78,100.26,102.81,100.78,100.26,96.44,96.5,97.95,95.12,97.38,98.35,97.42,97.75,96.83,96.98,98.67,98.67,96.97,95.78,101.6,95.9,97.08,96.31
3129.100114,102.82,100.81,100.32,102.82,100.81,100.32,102.82,100.81,100.32,96.3,96.45,98.04,95.16,97.33,98.4,97.4,97.76,96.85,96.98,98.67,98.67,97,95.83,101.62,95.91,97.13,96.36
3127.236445,102.8,100.78,100.37,102.8,100.78,100.37,102.8,100.78,100.37,96.2,96.35,98.08,95.18,97.31,98.35,97.35,97.77,96.83,97,98.64,98.64,97.02,95.86,101.65,95.93,97.13,96.37
3125.372777,102.79,100.77,100.34,102.79,100.77,100.34,102.79,100.77,100.34,96.23,96.3,97.99,95.16,97.33,98.27,97.33,97.76,96.82,97.01,98.66,98.66,97.07,95.81,101.63,95.92,97.1,96.29
3123.509108,102.82,100.76,100.28,102.82,100.76,100.28,102.82,100.76,100.28,96.22,96.31,97.96,95.21,97.37,98.32,97.37,97.77,96.88,97.04,98.74,98.74,97.06,95.76,101.67,95.92,97.08,96.26
3121.645439,102.87,100.79,100.31,102.87,100.79,100.31,102.87,100.79,100.31,96.25,96.34,97.98,95.24,97.37,98.33,97.39,97.77,96.94,97.04,98.76,98.76,96.96,95.73,101.68,95.91,97.05,96.24
3119.78177,102.88,100.86,100.31,102.88,100.86,100.31,102.88,100.86,100.31,96.28,96.35,97.94,95.14,97.33,98.25,97.31,97.64,96.89,96.95,98.65,98.65,96.92,95.67,101.59,95.86,96.99,96.16
3117.918101,102.78,100.81,100.28,102.78,100.81,100.28,102.78,100.81,100.28,96.22,96.32,97.94,95.04,97.26,98.21,97.27,97.52,96.79,96.93,98.52,98.52,96.96,95.63,101.52,95.84,96.99,96.14
3116.054432,102.79,100.76,100.38,102.79,100.76,100.38,102.79,100.76,100.38,96.2,96.31,97.93,95.05,97.23,98.2,97.29,97.57,96.73,96.95,98.53,98.53,96.99,95.72,101.56,95.86,97.03,96.2
3114.190763,102.84,100.8,100.48,102.84,100.8,100.48,102.84,100.8,100.48,96.19,96.32,97.91,95.09,97.32,98.26,97.34,97.68,96.75,96.89,98.59,98.59,96.97,95.75,101.57,95.87,97.01,96.17
3112.327094,102.87,100.84,100.45,102.87,100.84,100.45,102.87,100.84,100.45,96.2,96.38,97.95,95.11,97.43,98.34,97.35,97.71,96.77,96.9,98.62,98.62,96.95,95.72,101.55,95.85,97,96.11
3110.463425,102.83,100.85,100.34,102.83,100.85,100.34,102.83,100.85,100.34,96.19,96.36,97.95,95.02,97.36,98.25,97.32,97.66,96.67,96.92,98.6,98.6,96.94,95.7,101.55,95.81,97.02,96.1
3108.599756,102.72,100.85,100.29,102.72,100.85,100.29,102.72,100.85,100.29,96.15,96.28,97.87,94.91,97.22,98.16,97.28,97.58,96.65,96.91,98.58,98.58,96.87,95.7,101.62,95.76,96.98,96.06
3106.736087,102.61,100.8,100.29,102.61,100.8,100.29,102.61,100.8,100.29,96.13,96.25,97.82,94.92,97.19,98.16,97.22,97.51,96.65,96.91,98.56,98.56,96.77,95.68,101.55,95.71,96.9,96
3104.872418,102.57,100.72,100.24,102.57,100.72,100.24,102.57,100.72,100.24,96.09,96.22,97.88,94.98,97.24,98.2,97.22,97.54,96.62,96.91,98.56,98.56,96.81,95.66,101.46,95.75,96.91,96.05
3103.008749,102.63,100.72,100.21,102.63,100.72,100.21,102.63,100.72,100.21,96.08,96.15,97.93,94.97,97.28,98.28,97.27,97.62,96.63,96.92,98.57,98.57,96.83,95.61,101.47,95.75,96.92,96.05
3101.145081,102.69,100.79,100.31,102.69,100.79,100.31,102.69,100.79,100.31,96.09,96.18,97.88,94.94,97.26,98.26,97.31,97.62,96.63,96.94,98.54,98.54,96.84,95.6,101.49,95.71,96.89,96.07
3099.281412,102.68,100.81,100.35,102.68,100.81,100.35,102.68,100.81,100.35,96.05,96.21,97.86,94.95,97.24,98.2,97.32,97.61,96.61,96.87,98.54,98.54,96.87,95.63,101.49,95.69,96.83,96.04
3097.417743,102.68,100.79,100.26,102.68,100.79,100.26,102.68,100.79,100.26,96.08,96.21,97.87,94.94,97.29,98.2,97.31,97.63,96.63,96.89,98.61,98.61,96.86,95.65,101.59,95.75,96.83,96.05
3095.554074,102.69,100.78,100.24,102.69,100.78,100.24,102.69,100.78,100.24,96.13,96.21,97.88,94.94,97.31,98.2,97.3,97.62,96.66,96.93,98.65,98.65,96.82,95.64,101.61,95.74,96.94,96.06
3093.690405,102.72,100.8,100.26,102.72,100.8,100.26,102.72,100.8,100.26,96.16,96.22,97.9,95,97.27,98.27,97.29,97.63,96.7,96.91,98.59,98.59,96.84,95.68,101.48,95.71,97.05,96.08
3091.826736,102.76,100.8,100.34,102.76,100.8,100.34,102.76,100.8,100.34,96.13,96.22,97.91,95.02,97.23,98.25,97.24,97.64,96.68,96.97,98.64,98.64,96.84,95.69,101.48,95.73,97,96.09
3089.963067,102.67,100.76,100.42,102.67,100.76,100.42,102.67,100.76,100.42,96.1,96.19,97.95,94.99,97.27,98.21,97.26,97.61,96.67,97.02,98.69,98.69,96.82,95.62,101.55,95.77,96.9,96.06
3088.099398,102.57,100.73,100.35,102.57,100.73,100.35,102.57,100.73,100.35,96.1,96.22,97.95,94.97,97.27,98.19,97.25,97.53,96.65,96.92,98.56,98.56,96.81,95.56,101.46,95.75,96.84,96.02
3086.235729,102.63,100.73,100.31,102.63,100.73,100.31,102.63,100.73,100.31,96.1,96.26,97.86,94.85,97.15,98.13,97.19,97.5,96.58,96.84,98.46,98.46,96.81,95.56,101.38,95.69,96.86,95.98
3084.37206,102.56,100.64,100.3,102.56,100.64,100.3,102.56,100.64,100.3,96,96.19,97.81,94.75,97.08,98.11,97.16,97.51,96.51,96.83,98.47,98.47,96.84,95.55,101.33,95.65,96.89,95.91
3082.508391,102.45,100.65,100.26,102.45,100.65,100.26,102.45,100.65,100.26,95.92,96.12,97.85,94.8,97.1,98.13,97.17,97.52,96.52,96.8,98.49,98.49,96.76,95.47,101.34,95.63,96.8,95.85
3080.644722,102.5,100.76,100.28,102.5,100.76,100.28,102.5,100.76,100.28,95.91,96.04,97.88,94.85,97.19,98.16,97.19,97.56,96.57,96.77,98.47,98.47,96.69,95.47,101.39,95.58,96.72,95.78
3078.781054,102.58,100.75,100.27,102.58,100.75,100.27,102.58,100.75,100.27,95.94,96.01,97.81,94.79,97.22,98.15,97.17,97.51,96.53,96.77,98.47,98.47,96.75,95.55,101.41,95.54,96.77,95.79
3076.917385,102.61,100.76,100.22,102.61,100.76,100.22,102.61,100.76,100.22,95.97,96.05,97.78,94.76,97.18,98.14,97.14,97.47,96.48,96.84,98.46,98.46,96.8,95.56,101.44,95.54,96.82,95.87
3075.053716,102.55,100.76,100.22,102.55,100.76,100.22,102.55,100.76,100.22,95.97,96.05,97.8,94.81,97.19,98.17,97.17,97.51,96.48,96.88,98.44,98.44,96.72,95.5,101.45,95.59,96.79,95.88
3073.190047,102.51,100.72,100.25,102.51,100.72,100.25,102.51,100.72,100.25,95.93,96.04,97.8,94.81,97.16,98.13,97.21,97.48,96.46,96.88,98.45,98.45,96.7,95.49,101.42,95.58,96.75,95.83
3071.326378,102.55,100.74,100.26,102.55,100.74,100.26,102.55,100.74,100.26,95.91,96.08,97.75,94.77,97.11,98.06,97.18,97.42,96.47,96.85,98.42,98.42,96.77,95.5,101.38,95.57,96.75,95.82
3069.462709,102.56,100.71,100.21,102.56,100.71,100.21,102.56,100.71,100.21,95.89,96.02,97.69,94.72,97.13,98.06,97.13,97.43,96.45,96.8,98.36,98.36,96.8,95.5,101.35,95.59,96.74,95.81
3067.59904,102.53,100.65,100.13,102.53,100.65,100.13,102.53,100.65,100.13,95.87,95.99,97.72,94.77,97.2,98.13,97.13,97.47,96.48,96.75,98.35,98.35,96.7,95.44,101.33,95.55,96.68,95.78
3065.735371,102.47,100.65,100.08,102.47,100.65,100.08,102.47,100.65,100.08,95.85,96.03,97.77,94.8,97.18,98.13,97.13,97.49,96.49,96.73,98.36,98.36,96.65,95.44,101.32,95.49,96.65,95.79
3063.871702,102.47,100.67,100.15,102.47,100.67,100.15,102.47,100.67,100.15,95.88,96.07,97.74,94.72,97.13,98.09,97.11,97.46,96.45,96.78,98.42,98.42,96.69,95.48,101.34,95.51,96.71,95.82
3062.008033,102.51,100.66,100.23,102.51,100.66,100.23,102.51,100.66,100.23,95.88,96.07,97.76,94.66,97.13,98.14,97.1,97.45,96.45,96.92,98.48,98.48,96.72,95.53,101.39,95.57,96.74,95.8
3060.144364,102.49,100.64,100.21,102.49,100.64,100.21,102.49,100.64,100.21,95.87,96.03,97.79,94.68,97.17,98.16,97.12,97.49,96.47,96.94,98.49,98.49,96.78,95.52,101.42,95.59,96.73,95.83
3058.280695,102.47,100.69,100.2,102.47,100.69,100.2,102.47,100.69,100.2,95.85,95.97,97.76,94.69,97.17,98.13,97.14,97.5,96.49,96.82,98.43,98.43,96.73,95.46,101.37,95.6,96.72,95.84
3056.417027,102.48,100.75,100.22,102.48,100.75,100.22,102.48,100.75,100.22,95.78,95.91,97.7,94.71,97.14,98.13,97.15,97.45,96.48,96.73,98.34,98.34,96.64,95.42,101.3,95.56,96.74,95.81
3054.553358,102.54,100.78,100.25,102.54,100.78,100.25,102.54,100.78,100.25,95.76,95.87,97.67,94.71,97.09,98.1,97.15,97.4,96.43,96.77,98.33,98.33,96.63,95.43,101.26,95.44,96.75,95.76
3052.689689,102.67,100.8,100.3,102.67,100.8,100.3,102.67,100.8,100.3,95.82,95.92,97.7,94.68,97.06,98.06,97.13,97.37,96.38,96.86,98.37,98.37,96.65,95.44,101.31,95.45,96.72,95.77
3050.82602,102.7,100.81,100.34,102.7,100.81,100.34,102.7,100.81,100.34,95.85,95.97,97.79,94.74,97.14,98.11,97.15,97.45,96.37,96.83,98.38,98.38,96.69,95.45,101.34,95.53,96.71,95.82
3048.962351,102.69,100.9,100.37,102.69,100.9,100.37,102.69,100.9,100.37,95.88,96.01,97.86,94.84,97.21,98.22,97.22,97.6,96.46,96.83,98.45,98.45,96.73,95.51,101.34,95.58,96.74,95.91
3047.098682,102.72,100.95,100.35,102.72,100.95,100.35,102.72,100.95,100.35,96,96.11,97.88,94.92,97.22,98.26,97.28,97.67,96.59,96.91,98.53,98.53,96.76,95.57,101.37,95.69,96.81,95.98
3045.235013,102.68,100.91,100.36,102.68,100.91,100.36,102.68,100.91,100.36,96.09,96.17,97.87,94.94,97.24,98.23,97.25,97.66,96.65,96.97,98.54,98.54,96.8,95.61,101.44,95.78,96.87,96.07
3043.371344,102.59,100.86,100.38,102.59,100.86,100.38,102.59,100.86,100.38,96.07,96.17,97.85,94.95,97.25,98.22,97.23,97.63,96.67,97.06,98.56,98.56,96.91,95.62,101.5,95.79,96.91,96.13
3041.507675,102.59,100.88,100.36,102.59,100.88,100.36,102.59,100.88,100.36,96.09,96.24,97.88,95.01,97.28,98.23,97.26,97.65,96.71,97.07,98.58,98.58,96.93,95.64,101.47,95.74,96.9,96.07
